hotel_id	dateAdded	dateUpdated	categories	primaryCategories	name	websites	locationId
AV1tg8laIxWefVJwhAYd	2017-07-23T03:35:39Z	2018-03-08T11:43:22Z	Hotels,Lodging,Corporate Lodging,Hotel	Accommodation & Food Services	Hampton Inn Knoxville/Clinton I-75	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_TYSCLHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FTYSCLHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0164
AV1tg9hD3-Khe5l_OtaK	2016-10-26T02:09:37Z	2018-01-18T18:44:31Z	Hotels,Hotel	Accommodation & Food Services	Radisson Hotel Freehold	http://radisson.com	LOC0499
AV1tgeDbRxPSIh2RbY6f	2017-07-23T03:33:34Z	2018-04-14T12:14:56Z	Hotels,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Hampton Inn Carrollton	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_CRTKYHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FCRTKYHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0574
AV1tgeI43-Khe5l_OqL5	2017-07-23T03:33:34Z	2018-01-30T05:09:08Z	Hotels,Resorts,Restaurants,Resort,Hotel Pool,Hotel	Accommodation & Food Services	Vail Racquet Club Mountain Resort	http://www.vailracquetclub.com	LOC1832
AV1tgf5nIxWefVJwg9W3	2016-12-15T19:37:17Z	2018-01-18T18:45:38Z	Hotel,Hotels And Motels	Accommodation & Food Services	Residence Inn Cincinnati Airport	http://www.marriott.com/hotels/travel/cvgap-residence-inn-cincinnati-airport	LOC0486
AV1tgk9i3-Khe5l_Oq36	2017-07-23T03:34:02Z	2018-01-17T05:05:00Z	Lodging,Corporate Lodging,Hotels,Hotel	Accommodation & Food Services	Hampton Inn Indianola	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_GLHINHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FGLHINHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC1721
AV1tgSS_3-Khe5l_Oo_Q	2017-07-23T03:32:46Z	2018-01-09T08:00:45Z	Resorts,Lodging,Hotels Motels,Hotel	Accommodation & Food Services	Kafka's Resort	http://www.kafkas-resort.com	LOC1521
AV1tgZ7ca4HuVbed8TZK	2017-07-23T03:33:17Z	2018-01-30T06:01:23Z	Motels,Lodging,Hotels and motels,Travel & Transport,Hotels & Motels,Hotel	Accommodation & Food Services	Super 8 Fairview Heights, St. Louis	http://www.super8.com/Super8/control/Booking/property_info?propertyId=02885andbrandInfo=SE	LOC0488
AV1th1nJIxWefVJwhEJj	2017-07-23T03:39:33Z	2018-01-19T06:27:15Z	Hotels,Motels,Hotels Motels,Hotel	Accommodation & Food Services	Quality Inn	https://www.choicehotels.com/indiana/decatur/quality-inn-hotels/in477?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/indiana/decatur/quality-inn-hotels/in477?pmf=yext&mc=llyxyxpx	LOC0472
AV1th24t3-Khe5l_OxHY	2017-07-23T03:39:38Z	2018-03-12T09:08:02Z	Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	Rodeway Inn	https://www.choicehotels.com/wyoming/rawlins/rodeway-inn-hotels/wy056?source=yext	LOC1792
AV1th4WFRxPSIh2Rbf9f	2017-07-23T03:39:44Z	2018-01-28T08:08:13Z	Hotels,Lodging,Corporate Lodging,Hotel	Accommodation & Food Services	Hampton Inn Oxford	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_PWMOXHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FPWMOXHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC1255
AV1thbpR3-Khe5l_Ovyh	2017-07-23T03:37:46Z	2018-01-30T06:02:34Z	Hotels,Motels,Corporate Lodging,Hotel	Accommodation & Food Services	Quality Inn Colchester - Burlington	https://www.choicehotels.com/vermont/colchester/quality-inn-hotels/vt057?pmf=yextandmc=llyxyxpx	LOC0186
AV1thf33RxPSIh2Rbey9	2017-07-23T03:38:04Z	2018-01-28T06:15:17Z	Hotels,Lodging,Corporate Lodging,Hotel	Accommodation & Food Services	Hampton Inn Roanoke/Hollins - I-81	http://hamptoninn3.hilton.com/en/hotels/virginia/hampton-inn-roanoke-hollins-i-81-ROAHHHX/index.html	LOC1232
AV1thiDE3-Khe5l_OwIo	2017-07-23T03:38:13Z	2018-01-23T05:24:29Z	Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	Travel Inn	http://www.travelinnridgecrest.com	LOC1349
AV1thPkIRxPSIh2Rbd0g	2017-07-23T03:36:57Z	2018-01-28T12:52:37Z	Hotels and motels,Motels,Lodging,Hotel	Accommodation & Food Services	Economy Inn	http://rodewayinn.com	LOC0159
AV1thRNIIxWefVJwhCPm	2017-07-23T03:37:03Z	2018-01-28T15:43:36Z	Hotels,Lodging,Corporate Lodging,Hotels and motels,Hotel	Accommodation & Food Services	Hampton Inn Galax	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_GLXVAHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FGLXVAHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0672
AV1thYQqIxWefVJwhCq5	2017-07-23T03:37:32Z	2018-01-20T05:31:43Z	Hotels,Motels,Corporate Lodging,Hotel	Accommodation & Food Services	Quality Inn Suites At Olympic National Park	https://www.choicehotels.com/washington/sequim/quality-inn-hotels/wa151?pmf=yextandmc=llyxyxpx	LOC1602
AV1tiALd3-Khe5l_OxeJ	2017-07-23T03:40:16Z	2018-01-30T05:36:20Z	Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	Drury Inn Suites San Antonio North Stone Oak	http://druryhotels.com	LOC1378
AV1tiFF63-Khe5l_OxpE	2017-07-23T03:40:36Z	2018-01-18T18:43:36Z	Hotel,Motels,Hotels,Lodging	Accommodation & Food Services	Downsville Motel	http://www.downsvillemotel.com	LOC0551
AV1tiXLJ3-Khe5l_OyVc	2017-07-23T03:41:50Z	2018-06-25T08:58:26Z	Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Hampton Inn & Suites Altoona-des Moines	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_DSMALHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FDSMALHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0032
AV1TpZ3j3D1zeR_xEwq3	2017-07-18T03:02:29Z	2018-05-28T10:12:48Z	Hotel,Hotels Motels	Accommodation & Food Services	Homewood Suites by Hilton Baltimore	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_BALHWHW_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FBALHWHW%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0789
AV1Ts51FLD2H7whiaPkN	2017-07-18T03:17:46Z	2018-01-28T07:12:16Z	Motels,Lodging,Hotels,Hotels and motels,Hotel	Accommodation & Food Services	Primrose Motel	http://primrosemotel.com	LOC0545
AV1XW5K3-gnIPe8DWvlR	2017-07-18T20:20:05Z	2018-03-08T15:57:25Z	Hotels,Lodging,Restaurants,Restaurant,Hotel	Accommodation & Food Services	Frederick Hotel Cafe	http://www.thefrederickhotel.com	LOC0817
AV23rYbbIxWefVJwjO4a	2016-03-23T04:22:28Z	2018-01-28T10:35:00Z	Hotel,Hotels,Hotels Motels	Accommodation & Food Services	Best Western Plus Lake Front Hotel	https://www.bestwestern.com/en_US/book/hotel-rooms.48045.html?iata=00171890&ssob=BLBWI0003G,https://www.bestwestern.com/en_US/book/hotel-details.48045.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:48045	LOC1099
AV3O9oECIxWefVJwjraT	2017-08-11T01:44:07Z	2018-09-04T21:27:50Z	Hotels,Hotel	Accommodation & Food Services	The Pearl Hotel	http://www.pearlhotelnyc.com/	LOC1245
AV430t4ua4HuVbed_8GY	2017-08-31T10:23:51Z	2018-06-16T10:42:12Z	Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Hampton Inn & Suites St. Louis/South I-55	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_STLBHHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FSTLBHHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC1238
AV43XxGTIxWefVJwkpQ0	2017-08-31T08:14:02Z	2018-08-27T16:58:35Z	Hotels,Hotels and motels,Motels,Hotel	Accommodation & Food Services	Quality Inn Midway Airport	https://www.choicehotels.com/illinois/chicago/quality-inn-hotels/il384?pmf=yextandmc=llyxyxpx	LOC0861
AV46zijca4HuVbedAGzh	2017-07-23T03:35:15Z	2018-06-25T08:58:53Z	Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Hampton Inn & Suites Bradenton Downtown Historic District	http://hamptoninn3.hilton.com/en/hotels/florida/hampton-inn-and-suites-bradenton-downtown-historic-district-SRQDTHX/index.html	LOC0274
AV486Nm5RxPSIh2RfwCY	2017-09-01T10:05:06Z	2018-05-28T10:12:26Z	Hotel,Hotels Motels,Meeting Facilities	Accommodation & Food Services	SpringHill Suites by Marriott Virginia Beach Oceanfront	http://www.marriott.com/hotels/travel/orfvo-springhill-suites-virginia-beach-oceanfront/?pid=CORPYLP&scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe	LOC1039
AV488Rmya4HuVbedAaeG	2017-09-01T10:05:04Z	2018-04-19T17:06:42Z	Hotels Motels,Hotel	Accommodation & Food Services	Bluegreen Vacations Patrick Henry Sqr, Ascend Resort Collection	https://www.choicehotels.com/virginia/williamsburg/ascend-hotels/va732?pmf=yext&mc=llyxyxpx	LOC1463
AV48ic48a4HuVbedAUNM	2017-09-01T08:20:35Z	2018-03-20T15:33:31Z	Hotels,Lodging,Hotel,Hotels and motels	Accommodation & Food Services	The Virginian Suites, an Ascend Hotel Collection Member	https://www.choicehotels.com/virginia/arlington/ascend-hotels/va655?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/virginia/arlington/ascend-hotels/va655	LOC0041
AV4zBlFx3-Khe5l_SI6V	2017-08-30T11:58:20Z	2018-08-27T16:59:12Z	Hotels,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Fairfield Inn & Suites by Marriott Key West at The Keys Collection	http://www.marriott.com/hotels/travel/eywfk-fairfield-inn-and-suites-key-west-at-the-keys-collection/?pid=CORPYLPandscid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe	LOC1130
AV50HD7R3-Khe5l_WcdI	2017-09-12T03:21:58Z	2018-08-27T16:57:39Z	Hotels,Hotel	Accommodation & Food Services	Central Park West Hostel	http://www.centralparkwesthostel.com	LOC1414
AV5Z9iNcRxPSIh2RjJ-v	2016-08-09T11:25:31Z	2018-01-11T00:01:26Z	Hotels,Hotel,Hotels and motels	Accommodation & Food Services	Red Roof Inn & Suites Muskegon Heights	http://redroof.com	LOC1242
AV6a8cTwIxWefVJwqvv4	2017-09-19T16:20:11Z	2018-01-18T18:43:29Z	Hotel,Hotels Motels,Luxury Hotels,Hotels & Motels	Accommodation & Food Services	The London West Hollywood at Beverly Hills	http://www.thelondonwesthollywood.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=local-connect,http://www.thelondonwesthollywood.com	LOC1462
AV6ZfnuiRxPSIh2RlHtM	2017-09-19T09:30:15Z	2018-08-27T16:57:40Z	Hotels,Hotels Motels,Motels,Hotel	Accommodation & Food Services	Quality Inn & Suites	https://www.choicehotels.com/georgia/atlanta/quality-inn-hotels/ga586?pmf=yext&mc=llyxyxpx,https://www.choicehotels.com/georgia/atlanta/quality-inn-hotels/ga586?pmf=yextandmc=llyxyxpx	LOC0013
AV7aroJkIxWefVJwrHnU	2017-10-02T01:21:59Z	2018-05-11T23:40:55Z	Hotel,Hotels Motels	Accommodation & Food Services	Sheraton Portland Airport Hotel	http://www.sheratonportlandairport.com	LOC0850
AV-TGsFqRxPSIh2RmVF-	2017-11-06T20:51:12Z	2018-09-04T21:27:52Z	Hotels,Hotel	Accommodation & Food Services	The Boxer	http://theboxerboston.com/	LOC0281
AV-TGuWBa4HuVbedGcJK	2017-11-06T20:51:11Z	2018-09-04T21:27:43Z	Hotels,Hotel	Accommodation & Food Services	The St. Regis New York	http://www.stregisnewyork.com/	LOC1419
AV-TGwK3IxWefVJwr5IJ	2017-11-06T20:51:11Z	2018-09-04T21:27:39Z	Hotels,Hotel	Accommodation & Food Services	Kinzie Hotel	http://www.kinziehotel.com/	LOC0178
AV-TGwqGIxWefVJwr5Ji	2017-11-06T20:51:12Z	2018-09-04T21:27:51Z	Hotels,Hotel	Accommodation & Food Services	The Hotel of South Beach	http://www.thehotelofsouthbeach.com/	LOC1271
AVwc_AdeIN2L1WUfrAQc	2016-10-29T16:08:34Z	2018-02-02T16:06:17Z	Hotels,Lodging,Motels,Corporate Lodging,Hotel,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Budget Hotels,Business Hotels	Accommodation & Food Services	Sleep Inn Suites Harbour Pointe	https://www.choicehotels.com/virginia/midlothian/sleep-inn-hotels/va592?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/virginia/midlothian/sleep-inn-hotels/va592/rates?source=yext	LOC0730
AVwc_AL3kufWRAb51Fs_	2016-06-23T16:51:32Z	2018-02-02T07:16:09Z	Hotels and motels,Hotel	Accommodation & Food Services	Olivia's Bridge Street Inn	http://www.bridge-street-inn.com/	LOC1284
AVwc_auAkufWRAb51KG0	2016-03-23T04:11:54Z	2018-06-25T08:55:21Z	Hotels,Hotels and motels,Motels,Hotel,Lodges	Accommodation & Food Services	Quality Inn & Suites Nj State Capital Area	https://www.choicehotels.com/pennsylvania/morrisville/quality-inn-hotels/pa528?pmf=yextandmc=llyxyxpx	LOC1405
AVwc_cfckufWRAb51KWR	2016-11-07T04:46:07Z	2018-02-02T07:15:46Z	Banquet facilities,Hotels and motels,Hotel and motel reservations,Hotels,Hotel	Accommodation & Food Services	Radisson Hotel-Portland Airport	http://radisson.com	LOC0849
AVwc_g7-ByjofQCxkYTs	2016-05-05T12:50:14Z	2018-06-29T19:36:22Z	Hotels,Hotel	Accommodation & Food Services	The Press Hotel, Autograph Collection	http://www.marriott.com/hotels/travel/pwmak-the-press-hotel-autograph-collection/,http://www.marriott.com/hotels/travel/pwmak-the-press-hotel-autograph-collection/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe	LOC1209
AVwc_G8N_7pvs4fz1Drf	2015-10-20T01:29:10Z	2018-01-28T08:08:47Z	Hotels,Lodging,Motels,Hotel,Hotel Fashion Square	Accommodation & Food Services	Motel 6 Scottsdale	https://www.motel6.com/en/motels.az.scottsdale.29.html?lid=X_PMG_NaturalSearch_Local_Yext_29andutm_source=localandutm_medium=localandutm_campaign=yextlocal-29,http://motel6.com/en/motels.az.scottsdale.29.html?srccode=X_PMG_NaturalSearch_Local_Yext_29&utm_	LOC1537
AVwc_h_W_7pvs4fz1IFB	2016-05-24T05:42:02Z	2018-01-28T05:24:04Z	Hotels,Lodging,Corporate Lodging,Motels,Hotels & Motels,Hotel	Accommodation & Food Services	Sleep Inn Suites	https://www.choicehotels.com/wyoming/douglas/sleep-inn-hotels/wy079?pmf=yextandmc=llyxyxpx,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zmY4LugXzRMmnP3TU87jrqEob	LOC0198
AVwc_jrNkufWRAb51LnF	2016-11-14T01:16:10Z	2018-03-12T01:25:09Z	Hotel,Hotels,Lodging,Motels,Hotels Motels,Budget Hotels,Hotels & Motels	Accommodation & Food Services	Motel 6	https://www.motel6.com/en/motels.ca.rohnert-park.1038.html,https://www.motel6.com/en/motels.ca.rohnert-park.1038.html?lid=X_PMG_NaturalSearch_Local_Yext_1038andutm_source=localandutm_medium=localandutm_campaign=yextlocal-1038,http://api.citygridmedia.com/	LOC0859
AVwc_NK1kufWRAb51Hzf	2016-09-24T07:47:58Z	2018-02-02T07:15:47Z	Hotels and motels,Hotels,Lodging,Corporate Lodging,Motels,Hotel	Accommodation & Food Services	Comfort Suites East Broad At 270	https://www.choicehotels.com/ohio/columbus/comfort-suites-hotels/oh504?pmf=yextandmc=llyxyxpx,http://www.choicehotels.com/ohio/columbus/comfort-suites-hotels/oh504	LOC0187
AVwc_oDC_7pvs4fz1JSv	2016-04-03T03:05:44Z	2018-01-16T05:10:45Z	Hotels,Lodging,Corporate Lodging,Hotels-Apartment,Motels,Hotels & Motels,Hotel	Accommodation & Food Services	Extended Stay America Destin - US 98 - Emerald Coast Pkwy.	http://dms.netmng.com/si/cm/tracking/DGTrackingRedirect.aspx?siclientid=2918andsiredirect=http%3a%2f%2fwww.extendedstayamerica.com%2fproperty%2fExtended-Stay-America-Destin-US-98-Emerald-Coast-Pkwy-hotel.htmlandsisearchengine=326andsiproduct=Extended+Stay	LOC0366
AVwc_Ok-IN2L1WUfrCnK	2015-07-09T10:11:52Z	2018-02-02T07:16:07Z	Hotels and motels,Resorts,Hotels,Lodging,Hotel	Accommodation & Food Services	Walkabout Beach Resort	http://www.walkaboutbeachresort.com	LOC0396
AVwc_Or5ByjofQCxkVYc	2015-10-28T16:29:42Z	2018-01-09T10:21:41Z	Hotels and motels,Hotels Motels,Hotel,Electric Companies,Utility Companies	Utilities	Fieldhouse Inn	http://www.fieldhouseinn.com	LOC0771
AVwc_pMmkufWRAb51Mpq	2015-10-28T16:35:28Z	2018-01-28T09:34:30Z	Lodging,Motels,Hotels Motels,Hotel	Accommodation & Food Services	Super 8 Midland	http://www.super8.com	LOC1273
AVwc_rwDByjofQCxkaXN	2016-03-31T03:53:11Z	2018-01-30T06:03:11Z	Hotels,Lodging,Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel	Accommodation & Food Services	Hilton Garden Inn Yuma Pivot Point	http://hiltongardeninn3.hilton.com,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_YUMRSGI_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FYUMRSGI%2Findex.	LOC1592
AVwc_sPfByjofQCxkadY	2016-11-14T16:50:26Z	2018-01-28T15:22:45Z	Hotels,Lodging,Corporate Lodging,Motels,Hotel	Accommodation & Food Services	Comfort Inn	https://www.choicehotels.com/colorado/limon/comfort-inn-hotels/co042?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/colorado/limon/comfort-inn-hotels/co042/rates?source=yext	LOC1307
AVwc_xwyByjofQCxkbaP	2016-06-07T22:01:15Z	2018-07-01T21:28:06Z	Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Hampton Inn & Suites Coeur d'Alene	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_CDAIDHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FCDAIDHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0184
AVwc_YIF_7pvs4fz1Gha	2016-11-06T04:39:58Z	2018-03-19T17:06:08Z	Hotels and motels,Hotels Motels,Budget Hotels,Extended Stay,Hotel,Hotels,Hotels & Motels	Accommodation & Food Services	Super 8-wytheville	http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zkB9CEgUN4MTwH5AX4kV4hYKRQJd6OiEM9EA_AhcIgWaeekS_nHkmsd9emZMrqA1MZwp7-vvzUhv7itaLncSfecN28X-s6NpiGSsOon-cF1QLCsEk5wA	LOC1048
AVwc_ZPqByjofQCxkXMO	2016-10-26T21:16:36Z	2018-03-08T21:20:37Z	Hotels,Lodging,Motels,Hotels and motels,Hotel,Hotels Motels,Hotels & Motels	Accommodation & Food Services	Brentwood Lodging	http://www.brentwoodlodging.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u	LOC0399
AVwc03Tk_7pvs4fzzYKK	2016-11-14T04:01:45Z	2018-01-28T06:24:03Z	Hotels,Lodging,Motels,Hotels Motels,Motel and Hotel,Hotels & Motels	Accommodation & Food Services	Drury Inn Suites Sikeston	http://druryhotels.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXp	LOC1371
AVwc0A7KByjofQCxidZX	2015-10-19T22:44:17Z	2018-01-29T05:40:51Z	Hotel,Hotels,Lodging,Corporate Lodging,Hotels and motels	Accommodation & Food Services	Hampton Inn & Suites Dickinson	http://hamptoninn3.hilton.com/en/hotels/north-dakota/hampton-inn-and-suites-dickinson-DIKNDHX/index.html,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_DIKNDHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredir	LOC0548
AVwc0FWTkufWRAb5zTC1	2017-03-31T18:32:18Z	2018-08-23T20:48:09Z	Hotels,Hotel Lower Nob Hill,Motels,Hotel	Accommodation & Food Services	Halcyon Hotel	http://www.halcyonsf.com	LOC0985
AVwc0GB9IN2L1WUfpLnq	2016-04-02T07:33:41Z	2018-06-25T08:59:01Z	Hotels,Bar,Hotels and motels,Hotel Bar,Lodging,Cocktail Bar,Hotel	Accommodation & Food Services	Aloft Jacksonville Tapestry Park	http://www.aloftjacksonvilletapestrypark.com?SWAQ=94ZA,http://www.spg.com/foursquare/,http://www.aloftjacksonvilletapestrypark.com?swaq=94za,http://www.aloftjacksonvilletapestrypark.com	LOC0691
AVwc0k5lIN2L1WUfpRI-	2016-03-07T13:04:02Z	2018-03-12T09:06:59Z	Hotels,Lodging,Corporate Lodging,Hotel	Accommodation & Food Services	Hampton Inn Suites Orangeburg	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_OGBCDHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FOGBCDHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0841
AVwc0KG7_7pvs4fzzQPi	2017-04-03T18:47:26Z	2018-01-28T12:52:27Z	Hotels and motels,Hotels,Hotel,Motel East Beach,Lodging,Motels	Accommodation & Food Services	Blue Sands Motel	http://www.bluesandsmotel.com/	LOC0894
AVwc0O3SIN2L1WUfpNXr	2016-04-03T03:07:02Z	2018-06-25T08:54:30Z	Hotels,Hotels and motels,Hotels Motels,Banquet facilities,Hotel	Accommodation & Food Services	Days Inn & Suites Milwaukee Airport	http://www.ramada.com	LOC1094
AVwc0od1kufWRAb5zZEu	2016-05-21T21:46:03Z	2018-02-02T16:49:42Z	Hotel,Hotels Motels,Lodging,Motels	Accommodation & Food Services	Best Western Plus Mid Nebraska Inn & Suites	https://www.bestwestern.com/en_US/book/hotel-rooms.28070.html?iata=00171890&ssob=BLBWI0003G,https://www.bestwestern.com/en_US/book/hotel-details.28070.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:28070,http://book.bestwestern.com/bestwes	LOC0408
AVwc0qs5_7pvs4fzzV6q	2017-02-16T18:04:35Z	2018-02-02T17:41:03Z	Hotel,Extended Stay,Hotels & Motels,Hotels Motels	Accommodation & Food Services	Residence Inn Sacramento Airport Natomas	http://www.marriott.com/hotels/travel/sacsn-residence-inn-sacramento-airport-natomas/?pid=CORPYLP,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zmY4LugXzRMmfShXER	LOC1327
AVwc0wA9ByjofQCximI_	2016-03-27T14:40:50Z	2018-03-12T08:53:07Z	Motels,Hotels,Lodging,Hotel	Accommodation & Food Services	Hiway House Motel	http://www.citysearch.com/profile/647950344/albuquerque_nm/hiway_house_motel.html,http://www.hiwayhousemotel.com	LOC0776
AVwc0xPhkufWRAb5zau2	2016-03-23T04:14:07Z	2018-03-12T09:08:06Z	Hotels,Lodging,Motels,Corporate Lodging,Hotels Motels,Boutique Hotels,Business Hotels,Family-friendly Hotels,Resorts,Hotels & Motels,Hotel	Accommodation & Food Services	Comfort Inn Suites	https://www.choicehotels.com/south-carolina/santee/comfort-inn-hotels/sc426?pmf=yextandmc=llyxyxpx,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zmY4LugXzRMmOjSoo	LOC0989
AVwc0xpykufWRAb5zazh	2016-05-20T01:56:19Z	2018-06-25T08:56:25Z	Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel	Accommodation & Food Services	Copperleaf Hotel	http://www.copperleafhotel.com	LOC0121
AVwc10FFIN2L1WUfpeN7	2015-10-21T17:48:36Z	2018-04-18T14:05:01Z	Hotels and motels,Hotel and motel reservations,Motel,Hotels Motels,Hotel	Accommodation & Food Services	Quality Inn	https://www.choicehotels.com/california/lake-elsinore/quality-inn-hotels/caa03?mc=llyxyxpx,http://www.qilakeelsinorehotel.com	LOC0624
